lon,lat,group,2015-2019
-179.5,82.5,largePel,3.09857372427312e-17
-179.5,82.5,demersals,1.07087452213265e-09
-179.5,82.5,total,7.30444493467536e-09
-179.5,83.5,smallPel,2.95521260054441e-09
-179.5,83.5,largePel,2.65516442599663e-17
-179.5,83.5,demersals,1.09127152516239e-09
-179.5,83.5,total,4.04648415225845e-09
-179.5,84.5,smallPel,2.88783818786289e-10
-179.5,84.5,largePel,5.61997007713259e-20
-179.5,84.5,demersals,2.70244628779048e-10
-179.5,84.5,total,5.59028447621537e-10
-179.5,85.5,smallPel,6.17911047298673e-10
-179.5,85.5,largePel,3.26016506991292e-18
-179.5,85.5,demersals,4.7972411218272e-10
-179.5,85.5,total,1.09763516274156e-09
-179.5,86.5,smallPel,8.07230342576962e-10
-179.5,86.5,largePel,1.95937318198654e-18
-179.5,86.5,demersals,4.03714121287931e-11
-179.5,86.5,total,8.47601756665128e-10
-179.5,87.5,smallPel,5.74679876677219e-10
-179.5,87.5,largePel,4.90516258669337e-19
-179.5,87.5,demersals,3.84866661048654e-11
-179.5,87.5,total,6.13166543272601e-10
-179.5,88.5,smallPel,6.05346424197935e-10
-179.5,88.5,largePel,6.3210317489771e-19
-179.5,88.5,demersals,5.87919363346305e-11
-179.5,88.5,total,6.64138361164668e-10
-179.5,89.5,smallPel,5.02564018268077e-10
-179.5,89.5,largePel,1.93101027443558e-19
-179.5,89.5,demersals,7.00120617148526e-11
-179.5,89.5,total,5.7257608017603e-10
-178.5,-77.5,smallPel,0.709198154413558
-178.5,-77.5,largePel,0.0813076960238383
-178.5,-77.5,demersals,0.224118417875263
-178.5,-77.5,total,1.01462426831266
-178.5,-76.5,smallPel,0.596224382614686
-178.5,-76.5,largePel,0.0225799908071687
-178.5,-76.5,demersals,0.180730835203429
-178.5,-76.5,total,0.799535208625284
-178.5,-75.5,smallPel,0.378089158710452
-178.5,-75.5,largePel,0.000285466492646953
-178.5,-75.5,demersals,0.135814922976855
-178.5,-75.5,total,0.514189548179954
-178.5,-74.5,smallPel,0.300865272805872
-178.5,-74.5,largePel,1.58421282252782e-05
-178.5,-74.5,demersals,0.127787786432522
-178.5,-74.5,total,0.42866890136662
-178.5,-73.5,smallPel,0.260293727407065
-178.5,-73.5,largePel,4.59088595866907e-07
-178.5,-73.5,demersals,0.094059032376912
-178.5,-73.5,total,0.354353218872573
-178.5,-72.5,smallPel,0.195371331187683
-178.5,-72.5,largePel,5.20325188951226e-09
-178.5,-72.5,demersals,0.0827167631841163
-178.5,-72.5,total,0.278088099575051
-178.5,-71.5,smallPel,0.332938404114295
-178.5,-71.5,largePel,1.88381868356201e-06
-178.5,-71.5,demersals,0.0461021170891083
-178.5,-71.5,total,0.379042405022087
-178.5,-70.5,smallPel,0.00418644490581414
-178.5,-70.5,largePel,4.92192360603089e-10
-178.5,-70.5,demersals,1.05064312456668e-06
-178.5,-70.5,total,0.00418749604113106
-178.5,-69.5,smallPel,0.00993725868531581
-178.5,-69.5,largePel,2.97750322271728e-09
-178.5,-69.5,demersals,1.92494968238402e-06
-178.5,-69.5,total,0.00993918661250141
-178.5,-68.5,smallPel,0.0909145428712217
-178.5,-68.5,largePel,2.13007048621205e-06
-178.5,-68.5,demersals,1.96193271298491e-06
-178.5,-68.5,total,0.0909186348744209
-178.5,-67.5,smallPel,0.238801589134256
-178.5,-67.5,largePel,0.0011749141850589
-178.5,-67.5,demersals,1.97407771829705e-06
-178.5,-67.5,total,0.239978477397033
-178.5,-66.5,smallPel,0.432758923825815
-178.5,-66.5,largePel,0.0255140746739793
-178.5,-66.5,demersals,2.03875283798089e-06
-178.5,-66.5,total,0.458275037252632
-178.5,-65.5,smallPel,0.565153226768278
-178.5,-65.5,largePel,0.0914001016834887
-178.5,-65.5,demersals,1.352417902284e-06
-178.5,-65.5,total,0.656554680869669
-178.5,-64.5,smallPel,0.754263369673076
-178.5,-64.5,largePel,0.230205461330148
-178.5,-64.5,demersals,1.85942552538548e-06
-178.5,-64.5,total,0.984470690428749
-178.5,-63.5,smallPel,0.978837398002737
-178.5,-63.5,largePel,0.34671686217067
-178.5,-63.5,demersals,2.05329129306062e-06
-178.5,-63.5,total,1.3255563134647
-178.5,-62.5,smallPel,1.20467302653754
-178.5,-62.5,largePel,0.407553220774933
-178.5,-62.5,demersals,2.38544304073038e-06
-178.5,-62.5,total,1.61222863275551
-178.5,-61.5,smallPel,1.22971081228558
-178.5,-61.5,largePel,0.405943037927822
-178.5,-61.5,demersals,2.42843421300798e-06
-178.5,-61.5,total,1.63565627864761
-178.5,-60.5,smallPel,1.17346923712376
-178.5,-60.5,largePel,0.387835665622777
-178.5,-60.5,demersals,2.6252679035983e-06
-178.5,-60.5,total,1.56130752801444
-178.5,-59.5,smallPel,1.06234909408583
-178.5,-59.5,largePel,0.360594038491425
-178.5,-59.5,demersals,2.90366853688754e-06
-178.5,-59.5,total,1.42294603624579
-178.5,-58.5,smallPel,0.946308111777307
-178.5,-58.5,largePel,0.334445343160305
-178.5,-58.5,demersals,3.06423856718725e-06
-178.5,-58.5,total,1.28075651917618
-178.5,-57.5,smallPel,0.827066809402798
-178.5,-57.5,largePel,0.308294421673372
-178.5,-57.5,demersals,3.15405326264655e-06
-178.5,-57.5,total,1.13536438512943
-178.5,-56.5,smallPel,0.697366398647951
-178.5,-56.5,largePel,0.272989487065467
-178.5,-56.5,demersals,3.24475997827617e-06
-178.5,-56.5,total,0.970359130473396
-178.5,-55.5,smallPel,0.562849135949405
-178.5,-55.5,largePel,0.234018401696392
-178.5,-55.5,demersals,3.30779584514513e-06
-178.5,-55.5,total,0.796870845441642
-178.5,-54.5,smallPel,0.477786004025375
-178.5,-54.5,largePel,0.208445053749726
-178.5,-54.5,demersals,3.3119059055281e-06
-178.5,-54.5,total,0.686234369681006
-178.5,-53.5,smallPel,0.439047472882089
-178.5,-53.5,largePel,0.198126071573688
-178.5,-53.5,demersals,3.26602129217184e-06
-178.5,-53.5,total,0.637176810477069
-178.5,-52.5,smallPel,0.41100507216017
-178.5,-52.5,largePel,0.194175531232682
-178.5,-52.5,demersals,3.15926340681713e-06
-178.5,-52.5,total,0.605183762656259
-178.5,-51.5,smallPel,0.397195924491451
-178.5,-51.5,largePel,0.198554593933154
-178.5,-51.5,demersals,2.77583974997937e-06
-178.5,-51.5,total,0.595753294264356
-178.5,-50.5,smallPel,0.399181819715297
-178.5,-50.5,largePel,0.211899537746174
-178.5,-50.5,demersals,2.3094594132183e-06
-178.5,-50.5,total,0.611083666920884
-178.5,-49.5,smallPel,0.436885251275476
-178.5,-49.5,largePel,0.261719723936091
-178.5,-49.5,demersals,1.92501196175629e-06
-178.5,-49.5,total,0.698606900223528
-178.5,-48.5,smallPel,0.618571735851864
-178.5,-48.5,largePel,0.40704643222661
-178.5,-48.5,demersals,1.0120142774813e-06
-178.5,-48.5,total,1.02561918009275
-178.5,-47.5,smallPel,1.07553875441541
-178.5,-47.5,largePel,0.757438281365396
-178.5,-47.5,demersals,4.18832063800997e-07
-178.5,-47.5,total,1.83297745461287
-178.5,-46.5,smallPel,1.38204371372516
-178.5,-46.5,largePel,0.997150535491242
-178.5,-46.5,demersals,7.64327717071495e-07
-178.5,-46.5,total,2.37919501354412
-178.5,-45.5,smallPel,1.7339845046706
-178.5,-45.5,largePel,1.34062937550499
-178.5,-45.5,demersals,2.12199952899617e-07
-178.5,-45.5,total,3.07461409237554
-178.5,-44.5,smallPel,1.69116293290122
-178.5,-44.5,largePel,1.36387150842645
-178.5,-44.5,demersals,0.0903563142882311
-178.5,-44.5,total,3.1453907556159
-178.5,-43.5,smallPel,1.73262594943218
-178.5,-43.5,largePel,1.38433819851059
-178.5,-43.5,demersals,0.180736944582971
-178.5,-43.5,total,3.29770109252574
-178.5,-42.5,smallPel,1.24815903113712
-178.5,-42.5,largePel,1.16027595257744
-178.5,-42.5,demersals,2.95085183303687e-08
-178.5,-42.5,total,2.40843501322308
-178.5,-41.5,smallPel,1.11915853738146
-178.5,-41.5,largePel,1.03145467834034
-178.5,-41.5,demersals,1.75181381212656e-07
-178.5,-41.5,total,2.15061339090318
-178.5,-40.5,smallPel,0.89780150176941
-178.5,-40.5,largePel,0.790025564179771
-178.5,-40.5,demersals,4.34299354117686e-07
-178.5,-40.5,total,1.68782750024854
-178.5,-39.5,smallPel,0.803138777346922
-178.5,-39.5,largePel,0.689739306344769
-178.5,-39.5,demersals,5.76948709559021e-07
-178.5,-39.5,total,1.4928786606404
-178.5,-38.5,smallPel,0.778093749007188
-178.5,-38.5,largePel,0.665186356837481
-178.5,-38.5,demersals,5.5493179582374e-07
-178.5,-38.5,total,1.44328066077647
-178.5,-37.5,smallPel,0.752804977588791
-178.5,-37.5,largePel,0.64621379403763
-178.5,-37.5,demersals,6.70858922107649e-07
-178.5,-37.5,total,1.39901944248534
-178.5,-36.5,smallPel,0.671469115893588
-178.5,-36.5,largePel,0.584643048353826
-178.5,-36.5,demersals,1.44021012424231e-06
-178.5,-36.5,total,1.25611360445754
-178.5,-35.5,smallPel,0.628486326023398
-178.5,-35.5,largePel,0.555107822307539
-178.5,-35.5,demersals,2.05921188882602e-06
-178.5,-35.5,total,1.18359620754283
-178.5,-34.5,smallPel,0.631001812938554
-178.5,-34.5,largePel,0.560624315961162
-178.5,-34.5,demersals,1.9771950428219e-06
-178.5,-34.5,total,1.19162810609476
-178.5,-33.5,smallPel,0.668716122214718
-178.5,-33.5,largePel,0.601439630346498
-178.5,-33.5,demersals,1.53370244377179e-06
-178.5,-33.5,total,1.27015728626366
-178.5,-32.5,smallPel,0.70079880657471
-178.5,-32.5,largePel,0.604216835858056
-178.5,-32.5,demersals,7.22326450782268e-07
-178.5,-32.5,total,1.30501636475922
-178.5,-31.5,smallPel,0.653977167360164
-178.5,-31.5,largePel,0.527323014898286
-178.5,-31.5,demersals,1.0188753436282e-07
-178.5,-31.5,total,1.18130028414598
-178.5,-30.5,smallPel,0.530839449300859
-178.5,-30.5,largePel,0.383710718063876
-178.5,-30.5,demersals,5.11158503112188e-08
-178.5,-30.5,total,0.914550218480586
-178.5,-29.5,smallPel,0.376577521348779
-178.5,-29.5,largePel,0.215864455913307
-178.5,-29.5,demersals,1.34660617983037e-07
-178.5,-29.5,total,0.592442111922704
-178.5,-28.5,smallPel,0.254164152701792
-178.5,-28.5,largePel,0.0660981732483752
-178.5,-28.5,demersals,2.35885670649169e-07
-178.5,-28.5,total,0.320262561835837
-178.5,-27.5,smallPel,0.138422597499424
-178.5,-27.5,largePel,2.00209417019089e-06
-178.5,-27.5,demersals,3.50545483344786e-07
-178.5,-27.5,total,0.138424950139077
-178.5,-26.5,smallPel,0.0832673237384364
-178.5,-26.5,largePel,1.41414955771134e-18
-178.5,-26.5,demersals,4.58718963346925e-07
-178.5,-26.5,total,0.0832677824573997
-178.5,-25.5,smallPel,0.0607496906560744
-178.5,-25.5,largePel,5.32609581669451e-29
-178.5,-25.5,demersals,4.39204742518427e-07
-178.5,-25.5,total,0.060750129860817
-178.5,-24.5,smallPel,0.0608993814684406
-178.5,-24.5,largePel,9.18643934756904e-32
-178.5,-24.5,demersals,6.22080465269909e-08
-178.5,-24.5,total,0.0608994436764871
-178.5,-23.5,smallPel,0.0679387194612021
-178.5,-23.5,largePel,1.59451957518802e-31
-178.5,-23.5,demersals,3.12129578529716e-07
-178.5,-23.5,total,0.0679390315907806
-178.5,-22.5,smallPel,0.0746818350808054
-178.5,-22.5,largePel,2.89190460144987e-31
-178.5,-22.5,demersals,1.43163703126812e-07
-178.5,-22.5,total,0.0746819782445085
-178.5,-21.5,smallPel,0.0812295402173284
-178.5,-21.5,largePel,2.76803850699982e-30
-178.5,-21.5,demersals,8.17573923290609e-08
-178.5,-21.5,total,0.0812296219747208
-178.5,-20.5,smallPel,0.0837742812965534
-178.5,-20.5,largePel,6.96070416356919e-30
-178.5,-20.5,demersals,4.19386198869082e-08
-178.5,-20.5,total,0.0837743232351733
-178.5,-19.5,smallPel,0.087860126467451
-178.5,-19.5,largePel,6.50025246462388e-29
-178.5,-19.5,demersals,6.93884403158639e-08
-178.5,-19.5,total,0.0878601958558913
-178.5,-18.5,smallPel,0.0959768263269471
-178.5,-18.5,largePel,1.46204904641681e-28
-178.5,-18.5,demersals,9.56744979858983e-11
-178.5,-18.5,total,0.0959768264226216
-178.5,-17.5,smallPel,0.109293987701262
-178.5,-17.5,largePel,7.88782264374558e-27
-178.5,-17.5,demersals,5.2938117947287e-09
-178.5,-17.5,total,0.109293992995074
-178.5,-16.5,smallPel,0.10405476816892
-178.5,-16.5,largePel,1.28358789129769e-27
-178.5,-16.5,demersals,1.07919605205949e-07
-178.5,-16.5,total,0.104054876088525
-178.5,-15.5,smallPel,0.0749377040871595
-178.5,-15.5,largePel,3.24676423312519e-30
-178.5,-15.5,demersals,4.72182982498416e-07
-178.5,-15.5,total,0.074938176270142
-178.5,-14.5,smallPel,0.0651441476635789
-178.5,-14.5,largePel,4.66391275158497e-31
-178.5,-14.5,demersals,4.9334680754664e-07
-178.5,-14.5,total,0.0651446410103864
-178.5,-13.5,smallPel,0.0402632334236069
-178.5,-13.5,largePel,1.84677258077742e-35
-178.5,-13.5,demersals,6.45788089899714e-07
-178.5,-13.5,total,0.0402638792116968
-178.5,-12.5,smallPel,0.0349940201684087
-178.5,-12.5,largePel,2.10304259026426e-45
-178.5,-12.5,demersals,6.41165854032803e-07
-178.5,-12.5,total,0.0349946613342628
-178.5,-11.5,smallPel,0.0243460781390345
-178.5,-11.5,largePel,2.26425872817982e-43
-178.5,-11.5,demersals,8.6030358804989e-07
-178.5,-11.5,total,0.0243469384426226
-178.5,-10.5,smallPel,0.0153182904159791
-178.5,-10.5,largePel,1.37772829431305e-42
-178.5,-10.5,demersals,1.80783892589928e-06
-178.5,-10.5,total,0.015320098254905
-178.5,-9.5,smallPel,0.00670759761466365
-178.5,-9.5,largePel,2.5424448839623e-40
-178.5,-9.5,demersals,1.6508386342628e-06
-178.5,-9.5,total,0.00670924845329791
-178.5,-8.5,smallPel,0.000513186953582676
-178.5,-8.5,largePel,1.10149070448694e-38
-178.5,-8.5,demersals,1.35458257501005e-06
-178.5,-8.5,total,0.000514541536157686
-178.5,-7.5,smallPel,6.05938772359639e-05
-178.5,-7.5,largePel,1.67838774246442e-39
-178.5,-7.5,demersals,1.25039188614664e-06
-178.5,-7.5,total,6.18442691221106e-05
-178.5,-6.5,smallPel,0.00087016007254128
-178.5,-6.5,largePel,2.92108084886492e-39
-178.5,-6.5,demersals,1.36220397052849e-06
-178.5,-6.5,total,0.000871522276511809
-178.5,-5.5,smallPel,0.00773014172771624
-178.5,-5.5,largePel,3.40822944585669e-56
-178.5,-5.5,demersals,1.69404845970311e-06
-178.5,-5.5,total,0.00773183577617595
-178.5,-4.5,smallPel,0.0276497511440067
-178.5,-4.5,largePel,2.95765902109477e-71
-178.5,-4.5,demersals,2.24759961091063e-06
-178.5,-4.5,total,0.0276519987436176
-178.5,-3.5,smallPel,0.0504786865483254
-178.5,-3.5,largePel,6.60041696352084e-46
-178.5,-3.5,demersals,2.34364683941272e-06
-178.5,-3.5,total,0.0504810301951648
-178.5,-2.5,smallPel,0.0987610914693024
-178.5,-2.5,largePel,1.12380088449036e-21
-178.5,-2.5,demersals,2.05680099119827e-06
-178.5,-2.5,total,0.0987631482702936
-178.5,-1.5,smallPel,0.130748591443975
-178.5,-1.5,largePel,3.29430413381482e-10
-178.5,-1.5,demersals,1.75949179742981e-06
-178.5,-1.5,total,0.130750351265203
-178.5,-0.5,smallPel,0.149482286597836
-178.5,-0.5,largePel,1.85840732776316e-05
-178.5,-0.5,demersals,1.67075813167097e-06
-178.5,-0.5,total,0.149502541429245
-178.5,0.5,smallPel,0.177343649056336
-178.5,0.5,largePel,0.00488422666941493
-178.5,0.5,demersals,1.60095891987141e-06
-178.5,0.5,total,0.182229476684671
-178.5,1.5,smallPel,0.193272581778439
-178.5,1.5,largePel,0.0125196979637569
-178.5,1.5,demersals,1.59188866415204e-06
-178.5,1.5,total,0.20579387163086
-178.5,2.5,smallPel,0.207961103408802
-178.5,2.5,largePel,0.0111781037518088
-178.5,2.5,demersals,1.70258066959355e-06
-178.5,2.5,total,0.21914090974128
-178.5,3.5,smallPel,0.173692096239381
-178.5,3.5,largePel,6.88973556517977e-05
-178.5,3.5,demersals,1.87496342394672e-06
-178.5,3.5,total,0.173762868558457
-178.5,4.5,smallPel,0.101522940358207
-178.5,4.5,largePel,7.58823278345009e-18
-178.5,4.5,demersals,2.25411839006157e-06
-178.5,4.5,total,0.101525194476597
-178.5,5.5,smallPel,0.0669174676362183
-178.5,5.5,largePel,3.04859276494176e-33
-178.5,5.5,demersals,2.45004144126048e-06
-178.5,5.5,total,0.0669199176776596
-178.5,6.5,smallPel,0.0586410657173267
-178.5,6.5,largePel,5.86368410763657e-47
-178.5,6.5,demersals,2.47935750826471e-06
-178.5,6.5,total,0.058643545074835
-178.5,7.5,smallPel,0.0445740068136465
-178.5,7.5,largePel,1.00115426143484e-47
-178.5,7.5,demersals,2.35766985120523e-06
-178.5,7.5,total,0.0445763644834977
-178.5,8.5,smallPel,0.0308013060410996
-178.5,8.5,largePel,1.14630186175123e-40
-178.5,8.5,demersals,2.14864363539025e-06
-178.5,8.5,total,0.030803454684735
-178.5,9.5,smallPel,0.0311970464062841
-178.5,9.5,largePel,2.10117551632241e-37
-178.5,9.5,demersals,1.87851038775133e-06
-178.5,9.5,total,0.0311989249166718
-178.5,10.5,smallPel,0.0168253106182781
-178.5,10.5,largePel,1.06751330041174e-41
-178.5,10.5,demersals,1.56997174671124e-06
-178.5,10.5,total,0.0168268805900248
-178.5,11.5,smallPel,0.0112416893727385
-178.5,11.5,largePel,3.05725980656382e-40
-178.5,11.5,demersals,1.53042770363964e-06
-178.5,11.5,total,0.0112432198004421
-178.5,12.5,smallPel,0.00521935574845068
-178.5,12.5,largePel,3.59898580649544e-36
-178.5,12.5,demersals,1.48137430104605e-06
-178.5,12.5,total,0.00522083712275172
-178.5,13.5,smallPel,0.00180482997734976
-178.5,13.5,largePel,3.3324358161951e-32
-178.5,13.5,demersals,1.3852557665902e-06
-178.5,13.5,total,0.00180621523311635
-178.5,14.5,smallPel,0.00182085814466218
-178.5,14.5,largePel,2.16243551616597e-29
-178.5,14.5,demersals,1.25653976029772e-06
-178.5,14.5,total,0.00182211468442247
-178.5,15.5,smallPel,0.00299296166605619
-178.5,15.5,largePel,2.20449566442849e-29
-178.5,15.5,demersals,1.27864520995441e-06
-178.5,15.5,total,0.00299424031126615
-178.5,16.5,smallPel,0.000775868316003798
-178.5,16.5,largePel,1.41064774966701e-31
-178.5,16.5,demersals,1.16932468770297e-06
-178.5,16.5,total,0.000777037640691501
-178.5,17.5,smallPel,0.000263542207687211
-178.5,17.5,largePel,4.98291576742525e-34
-178.5,17.5,demersals,1.102047345305e-06
-178.5,17.5,total,0.000264644255032516
-178.5,18.5,smallPel,0.000199140701366113
-178.5,18.5,largePel,4.51195041325439e-31
-178.5,18.5,demersals,1.21374314420971e-06
-178.5,18.5,total,0.000200354444510323
-178.5,19.5,smallPel,8.77366981710859e-06
-178.5,19.5,largePel,1.34232421398547e-32
-178.5,19.5,demersals,8.69827015462396e-07
-178.5,19.5,total,9.64349683257098e-06
-178.5,20.5,smallPel,1.56407749958565e-07
-178.5,20.5,largePel,2.40640937274791e-29
-178.5,20.5,demersals,6.65364975804294e-07
-178.5,20.5,total,8.21772725762859e-07
-178.5,21.5,smallPel,1.37040962690749e-07
-178.5,21.5,largePel,9.42102705889187e-27
-178.5,21.5,demersals,5.44366870259215e-07
-178.5,21.5,total,6.81407832949964e-07
-178.5,22.5,smallPel,2.02984528847885e-08
-178.5,22.5,largePel,2.05789653846368e-24
-178.5,22.5,demersals,4.21687041117522e-07
-178.5,22.5,total,4.4198549400231e-07
-178.5,23.5,smallPel,4.95880064197675e-07
-178.5,23.5,largePel,2.78211012084356e-24
-178.5,23.5,demersals,4.50726038574411e-07
-178.5,23.5,total,9.46606102772086e-07
-178.5,24.5,smallPel,1.05125214405747e-05
-178.5,24.5,largePel,1.90710410296288e-26
-178.5,24.5,demersals,6.00849094447164e-07
-178.5,24.5,total,1.11133705350219e-05
-178.5,25.5,smallPel,0.00105769879877518
-178.5,25.5,largePel,3.73806516252959e-32
-178.5,25.5,demersals,8.40049240815133e-07
-178.5,25.5,total,0.00105853884801599
-178.5,26.5,smallPel,0.00752887736809702
-178.5,26.5,largePel,1.25227465871965e-40
-178.5,26.5,demersals,1.13766732895065e-06
-178.5,26.5,total,0.00753001503542597
-178.5,27.5,smallPel,0.0138066531556116
-178.5,27.5,largePel,6.45499735082552e-50
-178.5,27.5,demersals,1.65491153640702e-06
-178.5,27.5,total,0.013808308067148
-178.5,28.5,smallPel,0.0338199183214429
-178.5,28.5,largePel,3.40865995206472e-54
-178.5,28.5,demersals,2.10481351665908e-06
-178.5,28.5,total,0.0338220231349595
-178.5,29.5,smallPel,0.0422103990830906
-178.5,29.5,largePel,1.69211695896765e-47
-178.5,29.5,demersals,2.29914336673294e-06
-178.5,29.5,total,0.0422126982264574
-178.5,30.5,smallPel,0.0808719842910877
-178.5,30.5,largePel,4.20532617363472e-27
-178.5,30.5,demersals,2.62648131104866e-06
-178.5,30.5,total,0.0808746107723988
-178.5,31.5,smallPel,0.195026585034146
-178.5,31.5,largePel,0.000160381084947325
-178.5,31.5,demersals,2.76911277635782e-06
-178.5,31.5,total,0.19518973523187
-178.5,32.5,smallPel,0.32875645631013
-178.5,32.5,largePel,0.235278785373508
-178.5,32.5,demersals,2.60905521366957e-06
-178.5,32.5,total,0.564037850738852
-178.5,33.5,smallPel,0.423711678650638
-178.5,33.5,largePel,0.475823714163487
-178.5,33.5,demersals,1.96531813947658e-06
-178.5,33.5,total,0.899537358132265
-178.5,34.5,smallPel,0.543546130041778
-178.5,34.5,largePel,0.531474718411185
-178.5,34.5,demersals,8.57752950435037e-07
-178.5,34.5,total,1.07502170620591
-178.5,35.5,smallPel,0.545542769656521
-178.5,35.5,largePel,0.485491145708377
-178.5,35.5,demersals,1.18516619578829e-06
-178.5,35.5,total,1.03103510053109
-178.5,36.5,smallPel,0.538093148656535
-178.5,36.5,largePel,0.469807362781137
-178.5,36.5,demersals,1.46962363676876e-06
-178.5,36.5,total,1.00790198106131
-178.5,37.5,smallPel,0.515467021111183
-178.5,37.5,largePel,0.448602325754304
-178.5,37.5,demersals,1.83777569589947e-06
-178.5,37.5,total,0.964071184641183
-178.5,38.5,smallPel,0.467996306933481
-178.5,38.5,largePel,0.373878449936862
-178.5,38.5,demersals,1.98041578981943e-06
-178.5,38.5,total,0.841876737286132
-178.5,39.5,smallPel,0.446189701245144
-178.5,39.5,largePel,0.31304394380541
-178.5,39.5,demersals,2.01797039403801e-06
-178.5,39.5,total,0.759235663020949
-178.5,40.5,smallPel,0.431842906017645
-178.5,40.5,largePel,0.278756610000494
-178.5,40.5,demersals,2.25312293074534e-06
